CpG	TCGA-67-6217-01A-11D-1756-05	TCGA-50-5942-01A-21D-1756-05	TCGA-67-6215-01A-11D-1756-05	TCGA-38-6178-01A-11D-1756-05	TCGA-73-4676-01A-01D-1756-05	TCGA-49-4488-01A-01D-1756-05	TCGA-75-6207-01A-11D-1756-05	TCGA-50-5933-01A-11D-1756-05	TCGA-73-4658-01A-01D-1756-05	TCGA-50-5941-01A-11D-1756-05	TCGA-50-5931-01A-11D-1756-05	TCGA-75-5122-01A-01D-1756-05	TCGA-67-6216-01A-11D-1756-05	TCGA-75-6212-01A-11D-1756-05	TCGA-75-7031-01A-11D-1947-05	TCGA-55-6981-01A-11D-1947-05	TCGA-91-6828-01A-11D-1856-05	TCGA-50-6595-01A-12D-1856-05	TCGA-44-6779-01A-11D-1856-05	TCGA-49-4487-01A-21D-1856-05	TCGA-55-6712-01A-11D-1856-05	TCGA-50-5936-01A-11D-1626-05	TCGA-44-6146-01A-11D-1756-05	TCGA-55-6983-01A-11D-1947-05	TCGA-05-5715-01A-01D-1626-05	TCGA-49-6744-01A-11D-1856-05	TCGA-64-5774-01A-01D-1626-05	TCGA-05-4390-01A-02D-1756-05	TCGA-05-4425-01A-01D-1756-05	TCGA-38-4632-01A-01D-1756-05	TCGA-38-4631-01A-01D-1756-05	TCGA-05-4433-01A-22D-1856-05	TCGA-50-5044-01A-21D-1856-05	TCGA-05-4410-01A-21D-1856-05	TCGA-05-4415-01A-22D-1856-05	TCGA-50-5944-01A-11D-1756-05	TCGA-75-5126-01A-01D-1756-05	TCGA-80-5608-01A-31D-1947-05	TCGA-71-6725-01A-11D-1856-05	TCGA-55-6543-01A-11D-1756-05
cg03003746	0.943883830027132	0.935828970780214	0.967682593623803	0.963340360522243	0.973666592358024	0.954107657097203	0.960090274079031	0.971225394832122	0.957049263459199	0.951532820059148	0.615713870063278	0.962816402409155	0.882266761531468	0.950989761846705	0.734884478089062	0.964357846559793	0.95441793949346	0.953728465953225	0.965847067105929	0.906773660888775	0.956913905283547	0.847448894389138	0.5985225951466	0.70197711128282	0.963962017572721	0.934955000025054	0.74836914247036	0.950121092052085	0.556472926736321	0.953020858558054	0.647804590450212	0.614485362192047	0.886084768036786	0.882633517709927	0.690696638197939	0.971130337107682	0.950987184385887	0.794730149231834	0.920619421241073	0.970981209736559
cg13362546	0.760311731710319	0.713742026060802	0.792181865951887	0.780073128135131	0.763362929484239	0.764162149036916	0.808420302936453	0.773103033904352	0.798261646296196	0.73839368452987	0.309029590215487	0.779412706602675	0.674306521957509	0.745368435299286	0.431813713199953	0.82664239286484	0.729804928749104	0.771731745159908	0.876300107168945	0.725430680579446	0.784959439205008	0.517151930824447	0.242986447424346	0.412242702859408	0.775013672283533	0.717465638599002	0.509892824817208	0.769557648465705	0.327367343922957	0.834103798896947	0.313791301320196	0.352362475519688	0.693749203166787	0.721366414253454	0.383056503965765	0.812971545812001	0.689194302259715	0.514830841346871	0.745250019508928	0.758856464581512
cg21810793	0.862421756187157	0.914094738137711	0.892606604296985	0.857646962628509	0.802915886110922	0.867097343626217	0.910423126733837	0.834296339128672	0.865114515954743	0.921163112898576	0.687208742282176	0.891064858138976	0.861747769007307	0.869121168037896	0.530888350537844	0.88798662361703	0.848366948927669	0.872006761331935	0.925930571933034	0.809041967328509	0.86911061658092	0.84111228090948	0.354199878480241	0.537491614439882	0.877252836812071	0.812842833801941	0.799802583041471	0.907594120768737	0.376674318270193	0.889283105620928	0.388273413672818	0.437764285364388	0.786750918802397	0.846847040571677	0.410052196082945	0.919738289065494	0.919355945114797	0.835063784166796	0.868752425177909	0.944962146172733
cg25101291	0.761986665178318	0.767738912526418	0.856663810486083	0.771441008814398	0.823622531063225	0.790625976699214	0.824305115924396	0.771336152900517	0.762400669584043	0.820176281187475	0.716187694658829	0.78072951079975	0.808551282018585	0.786707943377167	0.587009709333299	0.800113176936372	0.76654961235199	0.798163635042585	0.855110650635432	0.738958668955243	0.775209789667931	0.788559200345782	0.415458955949897	0.54315422997749	0.818749505936151	0.808249424048321	0.717929527811243	0.825668524104464	0.41454446870718	0.820130438372509	0.457292125711212	0.485462719778722	0.740683925651717	0.781537927712994	0.422455449642574	0.799768834499498	0.803204005255491	0.757440125013085	0.76724699821444	0.876660859055313
cg16561256	0.837101535782089	0.901256521579305	0.912511069036603	0.799381727538224	0.829562325169915	0.8860349820259	0.866556914473529	0.825921468806361	0.839996915897948	0.880486245811328	0.657823021093427	0.833243572539306	0.852533261722269	0.838843438050134	0.67261530735647	0.850036159191079	0.867763276132896	0.879771486836171	0.873028850660685	0.862448927174037	0.833211103435781	0.852692120403844	0.370768705736216	0.585698976599889	0.828691174158138	0.864731605225495	0.718405177219902	0.883040910857139	0.415498142585789	0.892376821251317	0.424637948706029	0.486317171891355	0.82847604593068	0.836808726468735	0.419938674851952	0.834824925674043	0.815965691293386	0.800504391975255	0.837249319359682	0.907545767105431
cg26910384	0.691120620936524	0.73093234866828	0.767831105535267	0.718171733559966	0.73670955326857	0.719503954118904	0.771733089976979	0.720853023136455	0.676656085983178	0.713182014205736	0.512254869995951	0.696976169050789	0.730750481213063	0.717586963890146	0.473212689813399	0.759581049032994	0.718360562190639	0.755369763143963	0.842516885299251	0.670478114635297	0.723549150219508	0.578227838318019	0.36174243066401	0.469678163892636	0.75550222204071	0.698226659567667	0.529909725756514	0.741150531430921	0.391247832549978	0.795450210193712	0.375404551996201	0.416044812065374	0.663331171269833	0.681823410058948	0.343380647624634	0.704287677418679	0.73890235989553	0.640813260755749	0.70566730119512	0.783217659334739
cg26330479	0.647172723939014	0.695511582450891	0.812756444883255	0.707496700001549	0.855523506098561	0.74806583581331	0.82272891344346	0.754884132676889	0.731322211500815	0.667710319466849	0.400049131705064	0.689867704119637	0.657987435459049	0.722198402196348	0.397402053233359	0.767068369999373	0.702177753606154	0.763265660812043	0.760340759716218	0.565449482914275	0.75172182447661	0.654000609937477	0.431287388318349	0.415709186287287	0.730685703568961	0.716534533823307	0.483340386065976	0.73716341440106	0.675881460012833	0.7996610763798	0.409739073060265	0.476632411995976	0.675610546335292	0.654263897261292	0.385046621046731	0.729761412463199	0.55393226071435	0.657520794941482	0.68587455294282	0.621979194920115
cg06967105	0.644281891567275	0.625782940292913	0.744099643332324	0.663186008179021	0.736300597141544	0.685034153159889	0.744949833433374	0.655208984535656	0.635820833512334	0.61275006423205	0.431244427744469	0.608873268063299	0.608827646027495	0.58375787964811	0.403550955171258	0.67769600213461	0.650046229272166	0.658736688241744	0.737601369003593	0.547000020371477	0.664278441443818	0.536305809858262	0.398451392157811	0.386812714838921	0.70498869379874	0.657114476568931	0.443932023554817	0.651650415306828	0.587659726111289	0.728972765335433	0.365077801211179	0.429357694152982	0.487899211949058	0.596971649308356	0.306639282125131	0.716956560404095	0.561124473339445	0.59163110083495	0.688070457272894	0.737108820073384
cg00152708	0.788643511439444	0.860084672172756	0.849454175981643	0.879154295215969	0.869918661481212	0.838532969738886	0.88793945372925	0.798465515798604	0.833118099867116	0.840334407211073	0.661922885938717	0.80328346628053	0.832813887153567	0.829404606593674	0.568424714595927	0.886998256800802	0.817289416149987	0.875653394027131	0.896076561252837	0.788981188311515	0.862560513509695	0.809353033141758	0.547739721244516	0.60576535828633	0.858602670524362	0.835645044464778	0.748075803670759	0.844490770316619	0.837283560482171	0.879774671060549	0.454062064115365	0.580092436269846	0.822452483439939	0.803114608978184	0.385818547104597	0.795677942972094	0.76782875493065	0.868301960432063	0.856841882605553	0.699168618008383
cg23651812	0.943172844863062	0.953234321220409	0.959307597222982	0.958502354916962	0.975873831878623	0.938135814074481	0.966187014964593	0.961753590366444	0.939219195895943	0.93747606609321	0.804031857365188	0.946101110148188	0.907883026749092	0.921839446056094	0.635988345285722	0.968916875771121	0.923043361800963	0.966141271953766	0.952590993364365	0.810352185249072	0.917617586353172	0.927075517811639	0.595417633040482	0.709742300561207	0.965417839477522	0.911143047160813	0.912801858344272	0.95332615268115	0.961368387696883	0.971677361935227	0.415266233496737	0.613137428557174	0.921831993314603	0.812968714127528	0.377053422355042	0.971692294757625	0.888245057810004	0.96361523196393	0.962027531430696	0.980594561957552
cg03528302	0.791144552854777	0.8061870706867	0.91442313327246	0.772490073900183	0.793407526213692	0.833942398890321	0.845184393048597	0.766272507316118	0.750835499082367	0.786598757956102	0.768290628144855	0.709071768620667	0.75695767293018	0.771453249789207	0.580560597353215	0.837045936038156	0.796410684247014	0.835356393087935	0.900814385590389	0.705923704031959	0.7816230676418	0.842927643745743	0.558998225383479	0.607983176677312	0.891453922611892	0.848404992807357	0.658495446736708	0.840931361844055	0.778306204752793	0.901134426150082	0.271748347547587	0.581645382348438	0.703560331056892	0.695300699008081	0.309610228623276	0.873653243222283	0.797000279141596	0.865061851923511	0.867067931404079	0.908697551110111
cg12760887	0.744392423013572	0.749583954615328	0.768294366105743	0.726214969895576	0.791309500607276	0.697121767716464	0.759012153763338	0.754273677930364	0.710924978223184	0.747254183400092	0.682667702683962	0.754033170602726	0.6997116261143	0.706340096267077	0.617969388605003	0.783153593353279	0.715020549559121	0.780372977479091	0.773770876293969	0.673998226746107	0.714777863646914	0.70730054750184	0.560121496525143	0.596983940238196	0.736295780061634	0.703841390118847	0.693956227230545	0.742957336806013	0.720273239736292	0.748631516151481	0.410039674993485	0.581005788152931	0.675164355041332	0.636638407263467	0.390617241225266	0.726205334027463	0.705990285636122	0.752926798074949	0.729808231897321	0.76805308696552
cg18348086	0.781916790485768	0.833480396245663	0.871530830326815	0.785537971534467	0.814393348880201	0.814129876610774	0.818107400288453	0.827568453418803	0.771652704705008	0.784861681207404	0.693714515841546	0.811581258377641	0.75472092112489	0.732939748537212	0.67565349635187	0.777060191323657	0.797976130024035	0.773350431141012	0.875001771903884	0.716383651999814	0.795604537136796	0.72655202634871	0.625927402186629	0.693070296749952	0.814701001546411	0.760962757997466	0.687694189759852	0.802843587517544	0.850897339052565	0.843088694439085	0.324875104371608	0.657650159429621	0.827306818814378	0.757131721079132	0.318945427697424	0.794501904417301	0.795004566973329	0.815357260386094	0.814293917326436	0.849702037611162
cg23731501	0.787249243943086	0.752392224663347	0.906275225780727	0.826545313754649	0.800402366577975	0.807967931052861	0.896067894673083	0.851296290595796	0.858411081536859	0.773074127043853	0.752211888176993	0.804628675275555	0.72599230889211	0.777245802566518	0.60417080265029	0.837777185047964	0.785738563268362	0.855591061524781	0.842346393818158	0.721709247635485	0.793160012256185	0.734012430414316	0.447891666392826	0.539738349763121	0.811641297416963	0.809407347316377	0.635892271878251	0.860183985615486	0.812466827097913	0.848326986890736	0.43745668743733	0.541380147645114	0.806175018187051	0.706957580236295	0.467309943607032	0.838893276688504	0.614641653263036	0.803163390154501	0.834906303516087	0.75362364806236
cg14287724	0.816014525379528	0.856661747191371	0.905984736386839	0.844262114651225	0.768237157689196	0.824348899202778	0.873242065671597	0.85909762330887	0.833236600897365	0.735326972395271	0.872357004356027	0.781802411196052	0.767418154083729	0.816578421880978	0.814100411003328	0.886521940950592	0.816238740370127	0.84166603294191	0.844925252976548	0.677111444094505	0.843881788581542	0.830027162051644	0.58654341399604	0.667728891192876	0.881010460667638	0.792372543449659	0.86149506991857	0.869028127573922	0.832920063163576	0.879003956003276	0.381812205573662	0.572853033718257	0.748260120460928	0.734310377361358	0.736367278077858	0.919655236018344	0.748500671085383	0.85782872416296	0.823954493671673	0.861222016876232
cg25605174	0.662236398453127	0.606208325303639	0.838143603233163	0.75156607504842	0.724918621353831	0.687165620344916	0.7668335078964	0.737934193150773	0.746275154260454	0.580513793425727	0.703950685994631	0.719771740466765	0.497714776074909	0.751710984935795	0.550174350827815	0.814803024719131	0.742650430146642	0.757758649116222	0.785069332370793	0.552776074152484	0.74022508854166	0.699128760728905	0.418657960065515	0.547144690544918	0.440569722989667	0.682878216047882	0.574876928020617	0.846353871205642	0.535294724935943	0.776448178934016	0.424621080704758	0.564512795334999	0.655522027911569	0.638693370095316	0.503894237664134	0.740932670518484	0.578983632186088	0.743868205556153	0.776519529708533	0.780687261593779
cg22874652	0.453602666097073	0.490152912641347	0.72162642154521	0.535473457493577	0.536340768632657	0.662357807678631	0.703085228278745	0.682007452991139	0.618510646050235	0.319587473681273	0.517061935119931	0.519387829600667	0.435182884239966	0.628863900340471	0.470807163858444	0.667477201283605	0.661381439107211	0.580534961321131	0.768674369524387	0.334179008572813	0.62745405672452	0.629954696390623	0.333655376110957	0.360748211643775	0.254841557827755	0.406836212743034	0.540876392252956	0.751821707995789	0.349303700048339	0.741696173487317	0.284382364062642	0.459504818193099	0.461862780859405	0.358127440744872	0.253905337956784	0.788543515261782	0.504841962669416	0.682603659980972	0.604696945196723	0.647120774502892
cg26578072	0.686419922915616	0.708480939239673	0.722030911867819	0.723375068370678	0.758094925492139	0.737874574006059	0.712765283211865	0.79162105633766	0.744703548358177	0.62305837063618	0.622895280705172	0.607068298945995	0.743053865155717	0.72101021189942	0.596829949990476	0.707334883224735	0.657777846087822	0.71181840632888	0.683176244846381	0.675718014167304	0.711944316231887	0.721324843914178	0.614283942705711	0.660806182924678	0.627129830627322	0.589958271367389	0.548397024207616	0.699146582197913	0.707500388582829	0.749584839272756	0.44497353583952	0.702959208980839	0.642000006239014	0.649228274578057	0.564854547572074	0.751885374988251	0.771976845823335	0.676043408581458	0.66313775069712	0.734097932920973
cg27631599	0.596068765782744	0.336779600399547	0.709399456253723	0.715207448407583	0.413211733119253	0.680814535055318	0.755633161033506	0.683992157589497	0.829898134963132	0.510591586904624	0.507954466150277	0.74828992615169	0.688327553039413	0.758172183727473	0.454669654286943	0.652785887907894	0.778614694321722	0.657350257994336	0.618493338863477	0.693099765496129	0.78904717830245	0.820698169318041	0.210904277174776	0.574500714475908	0.640426240236774	0.345927765961635	0.704241399702416	0.803770361880417	0.677963798307149	0.718513360609565	0.449917760184858	0.771973077825173	0.448060419500508	0.694555385849318	0.286610309300479	0.720492062606439	0.378227684001622	0.634794820864008	0.757608334911837	0.545303607269181
cg10056813	0.760841641181614	0.85723707002256	0.851040504647877	0.775964248420815	0.788542763349354	0.861787434353017	0.829453183499715	0.735600426211747	0.868043271005811	0.635956621550274	0.824657008855083	0.853777857243215	0.818058660160889	0.860711793511317	0.678257657581996	0.76743424576056	0.862368605773398	0.741212087049101	0.828482934618832	0.852283635888242	0.85258903350803	0.707107626129929	0.636032208154225	0.736817603082044	0.822892086450819	0.623302431143739	0.830553117146347	0.848964459882633	0.776329114923233	0.838219475807117	0.43242591159179	0.833504277590938	0.715298110414012	0.795292034262457	0.629877747439385	0.823220269501549	0.772071567647653	0.82068629101543	0.881979204972287	0.843655172706878
cg14709479	0.323106986958236	0.565595246878524	0.861747449997953	0.580813319700937	0.631018659131545	0.743686606001704	0.80408900063235	0.469611557483667	0.626309644558394	0.132438519741389	0.55669914919713	0.596254224617001	0.652747128212778	0.701871221614632	0.178093417417325	0.566500750375718	0.717264613925973	0.407905007348096	0.700201286572542	0.556443639588566	0.65846159971337	0.590334961828633	0.0672279740084965	0.220559351274157	0.427603586294666	0.117331460023775	0.650310676531423	0.761356332236043	0.667317302334572	0.82679904344112	0.11232663948715	0.580816691975448	0.233561285748458	0.538553649211422	0.0744683694373781	0.79698343189919	0.419869213020571	0.626981861259186	0.443804271156139	0.532685197921481
cg01961752	0.30321636479199	0.457250284527846	0.654906146693038	0.470327230867906	0.406885162269775	0.588497929598468	0.715752013573983	0.444066349071548	0.494536362690699	0.114820092023951	0.392718476211182	0.418628966746949	0.49656992722173	0.556487458913763	0.20729174181144	0.516072468225547	0.581567926857217	0.335265590405717	0.741803443927836	0.357187883491656	0.520865720906637	0.499128384783646	0.137037367058347	0.191182834172247	0.20443059958749	0.0892212105549587	0.505781473959543	0.714816801537614	0.521116257209858	0.664068238669531	0.043268656990042	0.341379401354136	0.273796220170275	0.444177448724575	0.0774562652401331	0.635618215924518	0.312239152701663	0.501485378826371	0.583490503754763	0.499396958417413
cg14786652	0.199941565999482	0.537635678085388	0.810124018048505	0.53622152325928	0.636361626806436	0.617474508988334	0.77439637931183	0.51947234593547	0.500732741096567	0.0983419719847523	0.73268958414303	0.287967813678878	0.468232320431741	0.677305535675289	0.0755796579381523	0.654057072970185	0.561389707961981	0.396870513113407	0.770103667969254	0.373143856705082	0.649337511403775	0.557016260754551	0.126446159137645	0.110901642559148	0.163842292886073	0.0599443816128455	0.499935482992118	0.816024287175028	0.686769656232053	0.745286075423293	0.0653230034176902	0.503092083237724	0.369180088379898	0.564723508217618	0.345305735238984	0.826087118675344	0.240103964030046	0.649923382538795	0.801276542125397	0.698123593080607
cg21288685	0.218280103988945	0.373644288825565	0.751563518571156	0.389788673077906	0.489151214109696	0.449495456715387	0.607424027953128	0.429662464356746	0.264728521652529	0.0906856818719301	0.454227822874518	0.313105860411048	0.28819073352448	0.426164939917275	0.122164908668814	0.501873717138721	0.423351560002949	0.315402368562643	0.555878647546952	0.203910764287812	0.432128303773055	0.459325115107708	0.122528586515193	0.103991022274105	0.252044491494436	0.0807934982900401	0.413963714525548	0.637099514972229	0.475376458386863	0.505715362713146	0.068032758341901	0.331909272636178	0.191631590803714	0.359399466325372	0.170139406748559	0.653031735965517	0.215437811035613	0.483918303238884	0.566928490818865	0.390520364008467
cg25544075	0.400660314670152	0.672933428063324	0.747788038507409	0.445830862339726	0.562339859201155	0.638983360551291	0.779110075490803	0.414278376422517	0.420651314155139	0.122151466957876	0.663861895489762	0.399608381786889	0.51945404862981	0.533658486668305	0.257352428878374	0.504901644251178	0.559169954366041	0.315811750468186	0.575873942553905	0.37486246480118	0.55800626145725	0.500630047500312	0.239594668214375	0.102774039301826	0.449916056176938	0.0921053874293701	0.539333842634768	0.698858419687107	0.576404903871243	0.633682814476118	0.0340393487318232	0.441039664427325	0.453782361891543	0.459594936359213	0.356067251960402	0.69499810057852	0.259664053990242	0.549348690803008	0.632334278349454	0.632862543690179
cg10143960	0.639408018017664	0.724047851613531	0.785396220990918	0.587179268907534	0.6432965788023	0.732836944533511	0.757913240242619	0.508376110906298	0.558609524190351	0.389618683654158	0.770704843737314	0.640276151855956	0.683860477918034	0.646576262260552	0.673790317630081	0.601439299596396	0.7049795550957	0.457653286525283	0.687422647175843	0.597412633916208	0.623241957540189	0.620713505421144	0.753413906475006	0.640641009373057	0.693200792204029	0.509788129877999	0.735633036581421	0.754529178715153	0.650046856543075	0.724703355284138	0.123418452649826	0.646865977823274	0.577498617272213	0.612107774561758	0.726192777772658	0.704462354644608	0.560902274708623	0.646620827939279	0.697197718130389	0.745054756137247
cg01511231	0.627843870179026	0.763971358147023	0.769454472273608	0.655707062046388	0.654724833025893	0.711675333476957	0.769430474326945	0.574719977198082	0.596415953894955	0.538841805574143	0.784988158975076	0.619555310958369	0.679903148859196	0.676152897184477	0.664591231658716	0.610915523619437	0.693575642254353	0.47775535256175	0.643257868513806	0.607061106898877	0.682261898802234	0.621743635545551	0.72753050922126	0.66698222517605	0.700154975084786	0.555058212754458	0.768103032218281	0.719545568467933	0.669099591951754	0.760819018317603	0.217292063436313	0.654768126109376	0.570203383539209	0.663976893652214	0.492176220315498	0.721024384216876	0.523919954184121	0.678590270492615	0.700667888855525	0.730731555800719
cg03278726	0.818617436088545	0.871203266817431	0.917167339884029	0.829569844999682	0.863951530478955	0.934054621459123	0.916898915051071	0.779468966649616	0.837467025525114	0.869619155289656	0.885835079584693	0.943220213402641	0.917978357966407	0.89507152244784	0.914488206850045	0.795995615821961	0.886516095789867	0.84514072296551	0.910950555672292	0.897922768670331	0.876391459355814	0.854844213595526	0.870246781287351	0.870432882183141	0.816311217286453	0.741486520860246	0.857353929326275	0.932742972373465	0.825569028217709	0.929467279198824	0.379863197691898	0.816665070852031	0.782416689556521	0.867428765995167	0.844125097671452	0.902072702875324	0.830957572358542	0.832421030965183	0.871341280850452	0.928225253351239
cg18770446	0.950342579393152	0.937018823082983	0.909969497943157	0.92187053881357	0.906291673717838	0.929081191524475	0.896486567281141	0.92722172393482	0.908785944309911	0.930342596319574	0.933935691015627	0.89178133646207	0.943688890209445	0.946885359951353	0.92821685243351	0.909953662021216	0.94345938821979	0.919023130019244	0.948404940274029	0.938622655380587	0.9446861015663	0.939403051904022	0.94742308293493	0.933768131277872	0.928996095680225	0.914595597003488	0.940645354664287	0.931657518933914	0.924144815442385	0.925405312454074	0.220236137763404	0.940496987656793	0.941183813631929	0.941966902820484	0.932287410254174	0.938149167818679	0.915269292477352	0.942324917797073	0.954696927687215	0.938027041022347
cg22047469	0.955992064843698	0.9698944352657	0.977593998516166	0.9509325874009	0.939767775382498	0.970077568341534	0.969450722538948	0.93185012968802	0.943377624792627	0.9761493451106	0.964119446887854	0.970263135368833	0.973391096242471	0.975343380590901	0.965958316331128	0.923461288907554	0.971176708455138	0.931311980570958	0.966105800512019	0.9631429019679	0.974330869419553	0.950273941594422	0.943063442720149	0.967877220284676	0.960691812971141	0.937367372494389	0.971457996671335	0.965097271360144	0.94391878727334	0.974603975296106	0.418917946326643	0.967357424808963	0.929954054518399	0.963383012779954	0.937960759801805	0.933791150506361	0.972779837589262	0.972717932505205	0.975048527032759	0.976625907942618
cg14793764	0.929496228718555	0.941657096136963	0.960670115850939	0.916850480301757	0.948406544025334	0.857699970333784	0.926409792073564	0.888451864055501	0.897080494318599	0.864006788804504	0.76471930805871	0.952023465198747	0.925735697287535	0.927546833255265	0.740249126167029	0.935328102582463	0.907089239966449	0.919006071611851	0.950923846684208	0.640168663400136	0.914326892029185	0.901308628384577	0.807357118944483	0.788663515748325	0.920812077623153	0.847407618317551	0.757065266556371	0.93399093875323	0.912381131732563	0.913470255658877	0.482409835733702	0.881015454299896	0.90651733291056	0.896555945631349	0.679331466867939	0.897695333927949	0.937252901230316	0.871458758226919	0.913713900456431	0.951529750145532
cg08933284	0.578410387346979	0.471391033775049	0.748124919133698	0.625733315178431	0.6317412545476	0.435064640114029	0.726396265751841	0.797187621349774	0.705721528875792	0.461650347743212	0.470525490700355	0.620019135168029	0.676777201137317	0.688181169103558	0.380078890793653	0.764771649994182	0.524354453238945	0.726953064901902	0.755542771461267	0.438970724072279	0.711019736454657	0.700074960898614	0.689717783112255	0.462276129229815	0.527367298546542	0.50339890373981	0.294829070649772	0.599511650864422	0.696949429513049	0.498879803965641	0.288793930084459	0.63687326174499	0.665533126102534	0.592601131548815	0.423527301367234	0.700164961533279	0.542631369210902	0.633547343690836	0.720281617025367	0.807134983731338
cg04206665	0.809949882797698	0.86678691364547	0.901557673613967	0.845287826489675	0.666104218535147	0.756087303810117	0.845069080586203	0.862175930191877	0.858937137433491	0.774557429304687	0.743506070264335	0.437336807278493	0.817474169920466	0.87888025929076	0.884390097680981	0.882339647535357	0.842063816542823	0.89486727038959	0.888328220328998	0.807255195090842	0.884480979935792	0.826065483155576	0.697782761445321	0.871713177255349	0.859871461348843	0.837852180353456	0.893228784547787	0.894899411965817	0.856806939636891	0.87922553709572	0.473807361442681	0.758071552899872	0.834679731375648	0.824246565626775	0.556618209344047	0.828650857628877	0.813217092798313	0.853315195441251	0.874434663280967	0.898543456299862
cg08844387	0.774910315004996	0.923809316134659	0.945452714818106	0.876426730193737	0.83393103604947	0.730452167996923	0.637027573293002	0.927040222103502	0.905671684945713	0.889706449071874	0.842448853289415	0.900880772481629	0.835412740924439	0.820401907870461	0.936833236181228	0.913966344398838	0.902991802927079	0.92291588481266	0.824905328558619	0.868458642888393	0.873965291435358	0.940157491053986	0.92281819361791	0.918018929830905	0.908235022230924	0.875027774222525	0.894338092614475	0.89668845380921	0.89827799416767	0.917425714969335	0.393814991709753	0.927816985364711	0.906349112809705	0.824776823924465	0.734385258498867	0.891129020526471	0.838469357230115	0.949309934464907	0.939072058388655	0.949903459223356
cg16043700	0.710118458460597	0.720201029748826	0.709523869107449	0.706997904313654	0.755617554025433	0.671979489859845	0.697624553823688	0.720900127915825	0.702965257899877	0.7415828177148	0.729658009036294	0.726710624523882	0.751667413750187	0.73417323855426	0.781845392634805	0.771694559928987	0.713817643412956	0.766280957775726	0.744155279643729	0.717804177385568	0.744587918731869	0.708391736452389	0.736410612812368	0.745852191330047	0.702091663269237	0.728908970616245	0.710833104440862	0.738027954168677	0.677013968003992	0.740389235137025	0.432224120160978	0.755041914933869	0.726083663743697	0.726051451932622	0.607276489311862	0.621586974878545	0.712876544048446	0.731831572927358	0.718873729511816	0.751648848089479
cg19584957	0.846424205184591	0.791064941031316	0.909813495840826	0.827987201114473	0.909277047153576	0.847977954149887	0.620834866300069	0.905081077239025	0.87474339782298	0.851882276787253	0.832648457595876	0.859778855558559	0.837888348468292	0.83877735579226	0.873876290283319	0.881584721243359	0.867418060579448	0.893813721079359	0.882032109066904	0.774769121049042	0.843332399044019	0.896891069823917	0.87868909175391	0.854530465918913	0.915507177548142	0.845646718376687	0.851360830182388	0.887994922198859	0.849370507295287	0.86022927980485	0.521744640726927	0.885379403030822	0.833105965488915	0.798191255838414	0.753335080011504	0.860152347046905	0.877388400420707	0.889529370512583	0.865183164141563	0.902296694189966
cg07173112	0.544127353638559	0.666088824593787	0.724990409375861	0.638627437800535	0.552382778006052	0.525756812135791	0.459920955960358	0.689152405396138	0.652947428906015	0.476713113420992	0.629409376431575	0.644571790758865	0.654376121390389	0.632485279085394	0.68486766946769	0.693746042823912	0.667178637080571	0.708734464958458	0.721206779043936	0.581611264815642	0.600625592827143	0.610014282189855	0.672354325316339	0.582494451034341	0.657496794451088	0.520612472996399	0.6835180136863	0.706689363535839	0.533449411992107	0.747583739257425	0.365226678056639	0.621121116416525	0.619812332007822	0.535820929745961	0.508309625523691	0.520910906299416	0.687032139440799	0.716761739658359	0.673411996226135	0.559709841695476
cg07841371	0.840278969588616	0.900310880060876	0.962983006582357	0.870081091300581	0.952801497783794	0.880995972202464	0.936010173166534	0.946146419836311	0.907084404777768	0.862540809378046	0.914979919451787	0.93942106216542	0.831933011107192	0.781480979404283	0.920365875927654	0.915024649018862	0.844890269794555	0.943023575350795	0.952017017362874	0.763149838755055	0.81602707886614	0.910077447077173	0.960924840864244	0.828222744794545	0.947051779834627	0.869418878034063	0.89675472080978	0.887089117988846	0.947444518924903	0.898358521320372	0.429911753510894	0.939893537012101	0.893770279166326	0.77751249284482	0.767308349309906	0.956782953820427	0.964784592047614	0.954540934591032	0.896233185660299	0.953323331906255
cg23275914	0.76434362550094	0.825271221228656	0.906562421755163	0.812520752559496	0.865258351703768	0.747528397201653	0.889680287508326	0.863207567864535	0.831314318035064	0.773956137658322	0.800325680746086	0.850254764957614	0.780761879093413	0.724581597306725	0.899808461104108	0.807873896618475	0.803373109016188	0.891649702215006	0.85398201409999	0.713932783716785	0.818707632488635	0.907620663599532	0.896114472647286	0.773005074566259	0.849462658615381	0.780167132519531	0.755434268536637	0.810966509448997	0.875095276586824	0.876700474711724	0.385162372623051	0.853612214926747	0.814132124616467	0.710203678705739	0.655928815968592	0.851074125759532	0.851499537296	0.896191096331971	0.839376203400149	0.893129281382663
cg17168771	0.661931604080517	0.852475057778958	0.820368152313821	0.771819001067911	0.600588294465524	0.634341975466988	0.559087769801376	0.765537295101531	0.80802653646598	0.733917339315066	0.652673681603199	0.45786239008521	0.729431339369235	0.751498637131459	0.830000998902577	0.832797865380799	0.821860187299561	0.84240032852841	0.835458825204974	0.773554128111787	0.802137941774531	0.818128404116293	0.829592312088044	0.80294925450845	0.827252610288682	0.679496145934935	0.838965616921924	0.854996994754081	0.561841880822322	0.845969063994528	0.432353285634131	0.701052193876745	0.747401868681016	0.698631341511947	0.422062160214788	0.785028626813631	0.763796898873774	0.880012654902362	0.823098952865551	0.890106906191425
